lifetime,Filename,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW
0.213382009062216,p90,12.613406116382723,0.1550451076767816,0.1550451076767816,0.1690608085905053,16.13843144472208,0.0999468340123091
0.9597933724448756,p93,5.088807602714079,1.0276571122914016,1.0276571122914016,0.0874976697144206,14.804655125215232,0.9308035559323312
1.2825292185230397,p94,5.222205995520042,0.8949841514506016,0.8949841514506016,0.0878688761728472,14.80652678846991,1.2996464691909977
-0.8361974821043922,p95,5.399421251545917,0.6306449567155961,0.6306449567155961,0.0874991831305432,16.467934203493463,0.2022907398993033
1.3770610308132212,p96,12.394441953790384,-0.4329689811584651,0.3585498713948394,0.3076012366189121,16.53590758678923,-0.1314298054816086
-0.2422929053238521,p97,5.549008016042042,0.6320251650489295,0.6320251650489295,0.0875115933284079,16.467957350009204,0.202290294012896
0.1095230910112092,p102,12.305434532824922,-0.3605989297976475,0.3605989297976475,0.3076012365737964,16.535412357157547,-0.1314282549772011
-1.4295908013807703,p103,9.715578708169666,0.0673161620434572,0.0673161620434572,0.0874991831305432,16.465817633071648,0.2023532470122392
-0.4462264014489678,p104,9.653315530168886,0.0685002855723453,0.0685002855723453,0.087499181895622,16.25171406169568,0.2998332704620008
-2.7789466503602,p105,5.397160627627232,0.6403155260452563,0.6403155260452563,0.0874991831305431,79.91873008210337,0.2023534688584435
0.3372421682228811,p106,5.401631242148927,0.655133664819361,0.655133664819361,0.0874991831305431,16.463598482937652,0.202355520701146
-0.1038037208473832,p107,5.385013253052401,0.6294732650514802,0.6294732650514802,0.0875111753350329,16.465767361989307,0.2023534781483686
-1.217747072602666,p110,14.593524247127586,-3.837326396505462,0.3369784411315797,0.2449014923872837,32.2334496605034,0.4570908293316901
-1.794348602454225,p111,13.357200701268162,-0.4830627467036199,0.043065003779289,0.1900173850274601,16.280193977425863,0.4495923895262908
-1.7920132781685842,p114,6.946864727526883,0.4416292260195578,0.4416292260195578,0.0737836745569247,35.50340319348906,1.309069387919711
-0.6701530442371667,p115,6.917664047254776,0.6085276717153176,0.6085276717153176,0.0737293988527789,35.49897539211982,1.3091625591864178
-3.064470566577236,p117,6.980089929453383,0.4866909544146196,0.4866909544146196,0.0510844188489415,35.50340321552727,1.0264987747907777
1.508498233702046,p118,6.950889249181276,0.6535894001103792,0.6535894001103792,0.0510302151702041,35.49897540314379,1.0264920346390842
0.794414712458839,p119,12.716660876311336,-4.996453742965416,0.0075823510097396,0.2955305683823854,35.50342798348118,0.4807379456825144
-0.4661258702661962,p124,13.510418667170065,-4.207937911476361,0.0256322237668087,0.2413178412724354,35.50342935905129,0.5863718064320096
-0.866753882431244,p125,12.71023007420746,-5.0144703245980695,0.0187551905159129,0.2955305700744874,35.5034279724063,0.4807382363517952
-2.015108167325286,p135,16.672600977561302,-4.174051393456076,0.0074319006475906,0.2420836943742347,32.23773613366841,0.5190649539919615
-1.3699576077629758,p140,11.208499149404824,-1.0471802917425748,0.4366533844194347,0.3412221183491357,32.13469096223076,-0.1397650377494688
-0.8337843746043636,p145,10.58239367719051,0.1350066079002769,0.1350066079002769,0.1156977098578457,16.260238471291352,0.4747648209170417
-1.0239106070588206,p146,10.58999813081769,0.159099578421819,0.159099578421819,0.115697509249274,16.260239661592887,0.474762964972454
0.142185222095701,p147,10.214322550709683,-0.0409941668931115,0.0260334277765279,0.1193865908701781,16.26996662124409,0.4496587367868054
0.8070981738971057,p149,13.688052447498158,-1.1683148474724605,0.0836724955490477,0.33415856668867,16.533344052301555,-0.1486021505163786
0.1237821593944603,p150,12.938640510972832,-1.896351983232221,0.0153952717323027,0.3376748149972291,16.393002191349872,-0.1506726987183875
-0.829689640478574,p151,11.54673465943002,-0.8677662887701107,0.0101789007143722,0.3031793442092662,16.368157571215434,-0.1374901177676867
-0.7751004977654937,p152,11.54353164423634,-0.8642539922227244,0.0016185813678597,0.3031793442467653,16.368157881480695,-0.1374607439412399
-0.7202089348094254,p153,14.36519908661097,0.0565564898799022,0.0565564898799022,0.2254052825013207,16.13273707967318,1.0670233523975143
0.9711848301475972,p154,5.5658726939913805,0.4264314000393544,0.4264314000393544,0.0692723466136449,14.820790051823812,0.5294490321302503
-2.76042251121806,p155,13.861169110746998,-0.5444794387694369,0.0474555874921132,0.3345192450320186,16.532558829374164,-0.1388903292479823
-0.953904593928533,p156,13.213909134738826,-0.4252894609532418,0.0292382276346923,0.3381293602346077,16.526528555074428,-0.1404763256466333
-2.0025548106934483,p157,13.992927415273158,-1.191290035438214,0.0771536144895772,0.3207826060666788,16.52458657867893,-0.1408936527935385
-0.3441957163343928,p158,12.46656387707215,-1.2233637235487465,0.0928214309139627,0.3374009678069282,16.37156062594011,-0.1375121103465603
-1.306639437150355,p159,13.213015929158676,-0.567343506692491,0.1378681039679419,0.3395640698431977,16.529676156408087,-0.1409936850681427
-0.6818108756610894,p162,13.511909666133324,-0.6860151269139159,0.0022654571725637,0.3050259709705222,16.523037133100384,-0.1403548446305179
